"id","air_pressure","air_temperature","relative_humidity","wind_speed","wind_direction","precipitation","weather_datetime","created_at","updated_at"
1762,1011.1,25.7,85,1.6,東南東,0.1,2025-10-19 09:48:32.709 +0800,2025-10-20 09:48:31.612 +0800,2025-10-20 09:48:31.612 +0800
1763,1008.1,26.4,77,4.6,東北東,0.1,2025-10-19 12:30:31.351 +0800,2025-10-20 12:30:33.721 +0800,2025-10-20 12:30:33.721 +0800
1764,1007.9,28.2,71,4.2,東北東,0.0,2025-10-19 13:31:31.436 +0800,2025-10-20 13:31:44.527 +0800,2025-10-20 13:31:44.527 +0800
1765,1008.8,27.5,73,2.9,東,0.0,2025-10-19 14:30:00.146 +0800,2025-10-20 14:29:59.060 +0800,2025-10-20 14:29:59.060 +0800
1766,1009.6,27.9,72,2.6,東北東,0.0,2025-10-19 15:30:00.129 +0800,2025-10-20 15:29:59.046 +0800,2025-10-20 15:29:59.046 +0800
1767,1010.4,26.4,77,3.0,東北東,0.0,2025-10-19 16:30:00.126 +0800,2025-10-20 16:29:59.017 +0800,2025-10-20 16:29:59.017 +0800
1768,1010.6,26.0,80,2.5,東北東,0.0,2025-10-19 17:30:00.130 +0800,2025-10-20 17:29:59.023 +0800,2025-10-20 17:29:59.023 +0800
1769,1011.2,25.4,84,1.0,東南,0.0,2025-10-19 18:30:01.211 +0800,2025-10-20 18:30:00.141 +0800,2025-10-20 18:30:00.141 +0800
1770,1011.9,24.2,91,1.6,東南,0.5,2025-10-19 19:30:00.125 +0800,2025-10-20 19:29:59.052 +0800,2025-10-20 19:29:59.052 +0800
1771,1012.1,23.7,94,1.2,東南,5.0,2025-10-19 20:30:00.125 +0800,2025-10-20 20:29:59.023 +0800,2025-10-20 20:29:59.023 +0800
1772,1012.3,23.7,96,1.1,東南,4.0,2025-10-19 21:30:00.138 +0800,2025-10-20 21:29:59.071 +0800,2025-10-20 21:29:59.071 +0800
1773,1011.7,23.4,97,1.9,東,59.0,2025-10-19 22:30:00.124 +0800,2025-10-20 22:29:59.060 +0800,2025-10-20 22:29:59.060 +0800
1774,1011.5,23.2,96,1.2,東,54.5,2025-10-19 23:30:00.124 +0800,2025-10-20 23:29:59.049 +0800,2025-10-20 23:29:59.049 +0800
1775,1009.8,24.4,92,1.9,北,0.5,2025-10-20 12:30:00.148 +0800,2025-10-21 12:29:59.109 +0800,2025-10-21 12:29:59.109 +0800
1776,1009.4,24.1,93,0.9,北,2.0,2025-10-20 13:30:00.118 +0800,2025-10-21 13:29:59.028 +0800,2025-10-21 13:29:59.028 +0800
1777,1009.2,24.4,93,2.8,北北東,1.5,2025-10-20 14:30:00.123 +0800,2025-10-21 14:29:59.020 +0800,2025-10-21 14:29:59.020 +0800
1778,1009.8,24.1,94,1.6,東北,7.5,2025-10-20 15:30:00.122 +0800,2025-10-21 15:29:59.012 +0800,2025-10-21 15:29:59.012 +0800
1779,1010.3,24.0,92,3.1,東北,2.0,2025-10-20 16:30:00.132 +0800,2025-10-21 16:29:59.022 +0800,2025-10-21 16:29:59.022 +0800
1780,1010.9,23.7,92,1.4,東,0.5,2025-10-20 17:30:00.138 +0800,2025-10-21 17:29:59.024 +0800,2025-10-21 17:29:59.024 +0800
1781,1011.9,23.4,92,2.9,東北,3.0,2025-10-20 18:30:00.132 +0800,2025-10-21 18:29:59.025 +0800,2025-10-21 18:29:59.025 +0800
1782,1012.8,23.2,92,1.3,東北東,3.0,2025-10-20 19:30:00.127 +0800,2025-10-21 19:29:59.014 +0800,2025-10-21 19:29:59.014 +0800
1783,1013.5,22.8,93,1.4,東北,2.5,2025-10-20 20:30:00.154 +0800,2025-10-21 20:29:59.077 +0800,2025-10-21 20:29:59.077 +0800
1784,1013.5,22.9,93,2.1,東北東,4.5,2025-10-20 21:30:00.164 +0800,2025-10-21 21:29:59.080 +0800,2025-10-21 21:29:59.080 +0800
1785,1013.6,22.8,94,1.2,東南,2.0,2025-10-20 22:30:01.148 +0800,2025-10-21 22:30:00.059 +0800,2025-10-21 22:30:00.059 +0800
1786,1013.6,22.4,95,1.0,東南,3.0,2025-10-20 23:30:00.127 +0800,2025-10-21 23:29:59.041 +0800,2025-10-21 23:29:59.041 +0800
1787,1012.9,22.0,96,1.3,東,6.5,2025-10-21 12:30:00.158 +0800,2025-10-22 12:29:59.049 +0800,2025-10-22 12:29:59.049 +0800
1788,1012.4,21.9,96,0.5,西,6.5,2025-10-21 13:30:00.130 +0800,2025-10-22 13:29:59.018 +0800,2025-10-22 13:29:59.018 +0800
1789,1012.3,21.8,94,2.3,西,8.0,2025-10-21 14:30:00.125 +0800,2025-10-22 14:29:59.019 +0800,2025-10-22 14:29:59.019 +0800
1790,1012.3,21.8,95,3.3,西南西,11.5,2025-10-21 15:30:00.170 +0800,2025-10-22 15:29:59.070 +0800,2025-10-22 15:29:59.070 +0800
1791,1012.3,21.7,95,2.0,西北西,14.5,2025-10-21 16:30:00.137 +0800,2025-10-22 16:29:59.024 +0800,2025-10-22 16:29:59.024 +0800
1792,1012.7,21.7,95,1.7,西南西,15.0,2025-10-21 17:30:00.125 +0800,2025-10-22 17:29:59.016 +0800,2025-10-22 17:29:59.016 +0800
1793,1013.3,21.8,95,1.3,西南西,11.5,2025-10-21 18:30:00.133 +0800,2025-10-22 18:29:59.027 +0800,2025-10-22 18:29:59.027 +0800
1794,1014.0,21.7,97,0.4,風向不定,6.0,2025-10-21 19:30:00.124 +0800,2025-10-22 19:29:59.012 +0800,2025-10-22 19:29:59.012 +0800
1795,1014.2,21.6,97,1.7,西北,7.0,2025-10-21 20:30:00.133 +0800,2025-10-22 20:29:59.027 +0800,2025-10-22 20:29:59.027 +0800
1796,1014.1,21.7,96,1.4,西南,7.0,2025-10-21 21:30:00.131 +0800,2025-10-22 21:29:59.044 +0800,2025-10-22 21:29:59.044 +0800
1797,1013.9,21.9,96,1.8,南南西,7.5,2025-10-21 22:30:00.124 +0800,2025-10-22 22:29:59.011 +0800,2025-10-22 22:29:59.011 +0800
1798,1013.2,21.9,96,1.6,南南東,6.0,2025-10-21 23:30:00.127 +0800,2025-10-22 23:29:59.045 +0800,2025-10-22 23:29:59.045 +0800
1799,1013.1,22.3,92,2.9,東北,3.0,2025-10-22 12:30:00.159 +0800,2025-10-23 12:29:59.096 +0800,2025-10-23 12:29:59.096 +0800
1800,1013.0,21.8,95,0.7,東,3.0,2025-10-22 13:30:00.125 +0800,2025-10-23 13:29:59.049 +0800,2025-10-23 13:29:59.049 +0800
1801,1013.3,21.7,95,1.4,北北東,5.0,2025-10-22 14:30:00.125 +0800,2025-10-23 14:29:59.044 +0800,2025-10-23 14:29:59.044 +0800
1802,1013.5,21.7,95,0.8,南南東,6.0,2025-10-22 15:30:00.131 +0800,2025-10-23 15:29:59.060 +0800,2025-10-23 15:29:59.060 +0800
1803,1013.9,22.0,94,0.5,南南西,2.5,2025-10-22 16:30:00.127 +0800,2025-10-23 16:29:59.052 +0800,2025-10-23 16:29:59.052 +0800
1804,1014.2,22.1,91,2.0,東北東,0.5,2025-10-22 17:30:00.133 +0800,2025-10-23 17:29:59.055 +0800,2025-10-23 17:29:59.055 +0800
1805,1014.9,21.7,94,0.5,東南,0.1,2025-10-22 18:30:00.122 +0800,2025-10-23 18:29:59.082 +0800,2025-10-23 18:29:59.082 +0800
1806,1015.2,21.6,96,1.3,東南,5.0,2025-10-22 19:30:00.132 +0800,2025-10-23 19:29:59.052 +0800,2025-10-23 19:29:59.052 +0800
1807,1015.3,21.8,96,1.6,東南東,1.5,2025-10-22 20:30:00.124 +0800,2025-10-23 20:29:59.042 +0800,2025-10-23 20:29:59.042 +0800
1808,1015.2,21.9,96,0.4,東南,2.0,2025-10-22 21:30:00.131 +0800,2025-10-23 21:29:59.050 +0800,2025-10-23 21:29:59.050 +0800
1809,1014.8,22.0,95,1.8,東南,1.5,2025-10-22 22:30:00.221 +0800,2025-10-23 22:29:59.159 +0800,2025-10-23 22:29:59.159 +0800
1810,1014.5,22.2,95,2.1,東,2.0,2025-10-22 23:30:00.132 +0800,2025-10-23 23:29:59.047 +0800,2025-10-23 23:29:59.047 +0800
1811,1014.4,24.3,80,2.1,東南東,0.0,2025-10-23 12:30:00.135 +0800,2025-10-24 12:29:59.064 +0800,2025-10-24 12:29:59.064 +0800
1812,1014.1,24.0,76,3.0,東南東,0.0,2025-10-23 13:30:00.124 +0800,2025-10-24 13:29:59.044 +0800,2025-10-24 13:29:59.044 +0800
1813,1014.2,23.2,87,1.4,東,0.1,2025-10-23 14:30:00.125 +0800,2025-10-24 14:29:59.039 +0800,2025-10-24 14:29:59.039 +0800
1814,1014.6,21.6,93,2.7,東南,3.5,2025-10-23 15:30:00.128 +0800,2025-10-24 15:29:59.055 +0800,2025-10-24 15:29:59.055 +0800
1815,1014.8,21.5,94,3.1,南南東,3.0,2025-10-23 16:30:00.126 +0800,2025-10-24 16:29:59.048 +0800,2025-10-24 16:29:59.048 +0800
1816,1015.1,21.3,94,1.7,南南東,1.5,2025-10-23 17:30:00.124 +0800,2025-10-24 17:29:59.039 +0800,2025-10-24 17:29:59.039 +0800
1817,1015.8,21.5,94,1.5,東南東,0.5,2025-10-23 18:30:00.126 +0800,2025-10-24 18:29:59.042 +0800,2025-10-24 18:29:59.042 +0800
1818,1016.3,21.6,95,1.6,東南,0.5,2025-10-23 19:30:00.122 +0800,2025-10-24 19:29:59.034 +0800,2025-10-24 19:29:59.034 +0800
1819,1016.5,21.8,95,2.1,南南東,0.1,2025-10-23 20:30:00.125 +0800,2025-10-24 20:29:59.044 +0800,2025-10-24 20:29:59.044 +0800
1820,1016.4,21.8,94,2.0,南南東,1.0,2025-10-23 21:30:00.122 +0800,2025-10-24 21:29:59.037 +0800,2025-10-24 21:29:59.037 +0800
1821,1016.4,21.9,93,2.2,東南,1.0,2025-10-23 22:30:00.152 +0800,2025-10-24 22:29:59.067 +0800,2025-10-24 22:29:59.067 +0800
1822,1016.0,21.6,95,1.7,南南東,1.0,2025-10-23 23:30:00.132 +0800,2025-10-24 23:29:59.059 +0800,2025-10-24 23:29:59.059 +0800
1823,1013.2,22.9,96,0.6,東北東,6.5,2025-10-24 12:30:00.122 +0800,2025-10-25 12:29:59.067 +0800,2025-10-25 12:29:59.067 +0800
1824,1013.0,23.0,91,2.3,東,0.5,2025-10-24 13:30:00.121 +0800,2025-10-25 13:29:59.043 +0800,2025-10-25 13:29:59.043 +0800
1825,1012.9,22.8,93,1.2,東南東,0.1,2025-10-24 14:30:00.123 +0800,2025-10-25 14:29:59.037 +0800,2025-10-25 14:29:59.037 +0800
1826,1013.2,22.5,93,1.3,東,0.5,2025-10-24 15:30:00.126 +0800,2025-10-25 15:29:59.115 +0800,2025-10-25 15:29:59.115 +0800
1827,1013.8,22.0,93,0.8,東南,0.1,2025-10-24 16:30:00.134 +0800,2025-10-25 16:29:59.055 +0800,2025-10-25 16:29:59.055 +0800
1828,1014.0,21.6,94,0.9,東南,1.0,2025-10-24 17:30:00.127 +0800,2025-10-25 17:29:59.048 +0800,2025-10-25 17:29:59.048 +0800
1829,1014.3,21.4,94,2.1,東南,0.5,2025-10-24 18:30:00.137 +0800,2025-10-25 18:29:59.061 +0800,2025-10-25 18:29:59.061 +0800
1830,1014.8,21.2,96,2.2,南南東,3.5,2025-10-24 19:30:00.132 +0800,2025-10-25 19:29:59.056 +0800,2025-10-25 19:29:59.056 +0800
1831,1014.7,21.4,96,1.1,南南東,1.5,2025-10-24 20:30:00.125 +0800,2025-10-25 20:29:59.050 +0800,2025-10-25 20:29:59.050 +0800
1832,1014.6,21.6,96,1.3,東南,1.0,2025-10-24 21:30:00.173 +0800,2025-10-25 21:29:59.092 +0800,2025-10-25 21:29:59.092 +0800
1833,1014.6,21.6,97,2.2,南南東,2.0,2025-10-24 22:30:00.130 +0800,2025-10-25 22:29:59.055 +0800,2025-10-25 22:29:59.055 +0800
1834,1014.3,21.6,95,2.2,東,2.0,2025-10-24 23:30:00.133 +0800,2025-10-25 23:29:59.052 +0800,2025-10-25 23:29:59.052 +0800
1835,1012.4,23.7,95,0.7,東北東,1.0,2025-10-25 12:30:00.166 +0800,2025-10-26 12:29:59.133 +0800,2025-10-26 12:29:59.133 +0800
1836,1011.9,23.6,93,1.8,東,0.5,2025-10-25 13:30:00.116 +0800,2025-10-26 13:29:59.034 +0800,2025-10-26 13:29:59.034 +0800
1837,1011.9,24.0,94,0.2,靜風,0.1,2025-10-25 14:30:00.142 +0800,2025-10-26 14:29:59.061 +0800,2025-10-26 14:29:59.061 +0800
1838,1011.8,23.6,95,1.2,東南東,0.1,2025-10-25 15:30:00.129 +0800,2025-10-26 15:29:59.070 +0800,2025-10-26 15:29:59.070 +0800
1839,1012.1,23.4,94,1.7,東,0.1,2025-10-25 16:30:00.143 +0800,2025-10-26 16:29:59.070 +0800,2025-10-26 16:29:59.070 +0800
1840,1012.5,22.9,96,0.7,南南東,0.5,2025-10-25 17:30:00.126 +0800,2025-10-26 17:29:59.043 +0800,2025-10-26 17:29:59.043 +0800
1841,1013.0,23.1,95,1.3,東南東,0.1,2025-10-25 18:30:00.117 +0800,2025-10-26 18:29:59.030 +0800,2025-10-26 18:29:59.030 +0800
1842,1013.5,22.9,95,1.4,東南東,0.1,2025-10-25 19:30:00.137 +0800,2025-10-26 19:29:59.147 +0800,2025-10-26 19:29:59.147 +0800
1843,1013.5,22.8,96,1.3,東,2.0,2025-10-25 20:30:00.137 +0800,2025-10-26 20:29:59.026 +0800,2025-10-26 20:29:59.026 +0800
1844,1013.4,22.7,97,0.6,東南東,1.0,2025-10-25 21:30:00.130 +0800,2025-10-26 21:29:59.020 +0800,2025-10-26 21:29:59.020 +0800
1845,1013.4,22.6,97,1.0,東,0.5,2025-10-25 22:30:00.160 +0800,2025-10-26 22:29:59.058 +0800,2025-10-26 22:29:59.058 +0800
1846,1013.3,22.6,97,0.8,東,0.1,2025-10-25 23:30:00.125 +0800,2025-10-26 23:29:59.012 +0800,2025-10-26 23:29:59.012 +0800
1847,1013.6,22.7,91,1.4,東,0.1,2025-10-26 12:30:00.131 +0800,2025-10-27 12:29:59.055 +0800,2025-10-27 12:29:59.055 +0800
1848,1013.5,22.7,87,1.7,東南,0.0,2025-10-26 13:30:00.118 +0800,2025-10-27 13:29:59.035 +0800,2025-10-27 13:29:59.035 +0800
1849,1013.8,22.8,84,2.2,東南,0.0,2025-10-26 14:30:00.122 +0800,2025-10-27 14:29:59.038 +0800,2025-10-27 14:29:59.038 +0800
1850,1014.0,22.2,87,2.3,南南東,0.0,2025-10-26 15:30:00.132 +0800,2025-10-27 15:29:59.048 +0800,2025-10-27 15:29:59.048 +0800
1851,1014.6,22.1,89,1.0,東南東,0.0,2025-10-26 16:30:00.129 +0800,2025-10-27 16:29:59.050 +0800,2025-10-27 16:29:59.050 +0800
1852,1015.0,22.2,85,2.4,東,0.0,2025-10-26 17:30:00.126 +0800,2025-10-27 17:29:59.044 +0800,2025-10-27 17:29:59.044 +0800
1853,1015.8,22.0,85,1.4,東南東,0.0,2025-10-26 18:30:00.136 +0800,2025-10-27 18:29:59.028 +0800,2025-10-27 18:29:59.028 +0800
1854,1016.6,21.5,90,1.1,東南,0.1,2025-10-26 19:30:01.203 +0800,2025-10-27 19:30:00.100 +0800,2025-10-27 19:30:00.100 +0800
1855,1016.9,21.3,92,1.3,東南,0.0,2025-10-26 20:30:00.135 +0800,2025-10-27 20:29:59.026 +0800,2025-10-27 20:29:59.026 +0800
1856,1017.0,21.2,94,1.0,東南東,0.0,2025-10-26 21:30:00.122 +0800,2025-10-27 21:29:59.017 +0800,2025-10-27 21:29:59.017 +0800
1857,1016.9,20.9,96,0.3,東,0.1,2025-10-26 22:30:00.137 +0800,2025-10-27 22:29:59.054 +0800,2025-10-27 22:29:59.054 +0800
1858,1017.1,20.9,96,1.6,東,0.1,2025-10-26 23:30:00.122 +0800,2025-10-27 23:29:59.032 +0800,2025-10-27 23:29:59.032 +0800
1859,1015.6,22.2,87,1.7,東,0.0,2025-10-27 12:30:00.285 +0800,2025-10-28 12:29:59.298 +0800,2025-10-28 12:29:59.298 +0800
1860,1015.2,21.8,86,2.4,東,0.0,2025-10-27 13:30:00.130 +0800,2025-10-28 13:29:59.041 +0800,2025-10-28 13:29:59.041 +0800
1861,1015.1,21.7,88,2.5,東南東,0.0,2025-10-27 14:30:00.131 +0800,2025-10-28 14:29:59.031 +0800,2025-10-28 14:29:59.031 +0800
1862,1015.1,21.6,87,2.5,東南東,0.0,2025-10-27 15:30:00.132 +0800,2025-10-28 15:29:59.048 +0800,2025-10-28 15:29:59.048 +0800
1863,1015.5,21.3,87,2.6,東南東,0.0,2025-10-27 16:30:00.136 +0800,2025-10-28 16:29:12.059 +0800,2025-10-28 16:29:12.059 +0800
1864,1015.8,21.2,88,1.6,東南東,0.0,2025-10-27 17:30:00.136 +0800,2025-10-28 17:29:12.039 +0800,2025-10-28 17:29:12.039 +0800
1865,1015.8,20.5,94,1.7,東南東,0.5,2025-10-27 18:30:00.160 +0800,2025-10-28 18:29:12.054 +0800,2025-10-28 18:29:12.054 +0800
1866,1016.5,20.4,96,0.7,東南東,3.0,2025-10-27 19:30:00.173 +0800,2025-10-28 19:29:12.036 +0800,2025-10-28 19:29:12.036 +0800
1867,1016.9,20.5,97,0.7,東南,0.5,2025-10-27 20:30:00.128 +0800,2025-10-28 20:29:11.966 +0800,2025-10-28 20:29:11.966 +0800
1868,1016.3,20.3,97,0.1,靜風,3.0,2025-10-27 21:30:01.181 +0800,2025-10-28 21:29:13.209 +0800,2025-10-28 21:29:13.209 +0800
1869,1016.1,20.3,98,0.6,東北東,4.0,2025-10-27 22:30:00.197 +0800,2025-10-28 22:29:12.036 +0800,2025-10-28 22:29:12.036 +0800
1870,1015.7,20.3,98,0.1,靜風,1.5,2025-10-27 23:30:00.128 +0800,2025-10-28 23:29:11.962 +0800,2025-10-28 23:29:11.962 +0800
1871,1015.4,21.9,95,0.5,北,3.0,2025-10-28 12:31:00.144 +0800,2025-10-29 12:30:11.981 +0800,2025-10-29 12:30:11.981 +0800
1872,1015.2,21.8,94,1.0,北北東,0.5,2025-10-28 13:30:00.425 +0800,2025-10-29 13:29:12.363 +0800,2025-10-29 13:29:12.363 +0800
1873,1015.3,21.0,96,2.5,東北東,1.0,2025-10-28 14:30:00.244 +0800,2025-10-29 14:29:12.140 +0800,2025-10-29 14:29:12.140 +0800
1874,1016.0,20.8,95,1.2,東北,2.0,2025-10-28 15:30:00.373 +0800,2025-10-29 15:29:12.367 +0800,2025-10-29 15:29:12.367 +0800
1875,1016.2,20.5,95,1.4,東北東,1.0,2025-10-28 16:30:00.164 +0800,2025-10-29 16:29:12.163 +0800,2025-10-29 16:29:12.163 +0800
1876,1016.8,20.2,95,1.6,東,0.5,2025-10-28 17:30:00.239 +0800,2025-10-29 17:29:12.191 +0800,2025-10-29 17:29:12.191 +0800
1877,1017.4,20.1,94,2.1,東,0.1,2025-10-28 18:30:00.290 +0800,2025-10-29 18:29:12.248 +0800,2025-10-29 18:29:12.248 +0800
1878,1018.2,20.4,90,1.6,東南東,0.0,2025-10-28 19:30:00.195 +0800,2025-10-29 19:29:12.119 +0800,2025-10-29 19:29:12.119 +0800
1879,1018.1,20.3,94,1.2,東南東,0.1,2025-10-28 20:30:00.215 +0800,2025-10-29 20:29:12.120 +0800,2025-10-29 20:29:12.120 +0800
1880,1018.5,20.2,95,1.4,東北,0.1,2025-10-28 21:30:00.160 +0800,2025-10-29 21:29:12.018 +0800,2025-10-29 21:29:12.018 +0800
1881,1018.1,20.0,97,1.1,東北東,1.0,2025-10-28 22:30:00.172 +0800,2025-10-29 22:29:12.013 +0800,2025-10-29 22:29:12.013 +0800
1882,1017.1,20.0,96,1.6,東南東,0.0,2025-10-28 23:30:00.163 +0800,2025-10-29 23:29:12.019 +0800,2025-10-29 23:29:12.019 +0800
1883,1014.7,23.4,84,2.4,東南東,0.1,2025-10-29 12:31:00.144 +0800,2025-10-30 12:30:12.048 +0800,2025-10-30 12:30:12.048 +0800
1884,1014.2,23.9,85,2.2,東,0.0,2025-10-29 13:30:00.144 +0800,2025-10-30 13:29:12.009 +0800,2025-10-30 13:29:12.009 +0800
1885,1014.1,23.5,84,2.2,東南東,0.0,2025-10-29 14:30:00.126 +0800,2025-10-30 14:29:11.984 +0800,2025-10-30 14:29:11.984 +0800
1886,1014.1,22.9,86,2.4,東,0.0,2025-10-29 15:30:00.138 +0800,2025-10-30 15:29:11.973 +0800,2025-10-30 15:29:11.973 +0800
1887,1014.7,22.4,89,2.3,東南東,0.1,2025-10-29 16:30:00.134 +0800,2025-10-30 16:29:11.972 +0800,2025-10-30 16:29:11.972 +0800
1888,1014.9,22.1,88,2.5,東南東,0.1,2025-10-29 17:30:00.133 +0800,2025-10-30 17:29:13.014 +0800,2025-10-30 17:29:13.014 +0800
1889,1015.6,22.0,87,2.7,東,0.1,2025-10-29 18:30:00.147 +0800,2025-10-30 18:29:11.988 +0800,2025-10-30 18:29:11.988 +0800
1890,1015.9,22.5,82,2.9,東,0.0,2025-10-29 19:30:00.121 +0800,2025-10-30 19:29:11.956 +0800,2025-10-30 19:29:11.956 +0800
1891,1016.0,22.5,81,3.1,東,0.0,2025-10-29 20:30:00.133 +0800,2025-10-30 20:29:11.973 +0800,2025-10-30 20:29:11.973 +0800
1892,1015.8,22.8,81,3.3,東,0.0,2025-10-29 21:30:00.178 +0800,2025-10-30 21:29:12.021 +0800,2025-10-30 21:29:12.021 +0800
1893,1015.2,22.9,82,3.4,東北東,0.0,2025-10-29 22:30:00.144 +0800,2025-10-30 22:29:11.979 +0800,2025-10-30 22:29:11.979 +0800
1894,1014.4,23.2,82,3.0,東,0.0,2025-10-29 23:30:00.152 +0800,2025-10-30 23:29:11.992 +0800,2025-10-30 23:29:11.992 +0800
1895,1011.0,28.3,68,2.0,東,0.0,2025-10-30 12:31:00.136 +0800,2025-10-31 12:30:11.984 +0800,2025-10-31 12:30:11.984 +0800
1896,1010.9,28.0,72,1.7,東,0.0,2025-10-30 13:30:00.126 +0800,2025-10-31 13:29:11.955 +0800,2025-10-31 13:29:11.955 +0800
1897,1010.0,29.1,67,0.9,東南東,0.0,2025-10-30 14:30:00.147 +0800,2025-10-31 14:29:12.005 +0800,2025-10-31 14:29:12.005 +0800
1898,1010.0,27.9,72,1.5,南南東,0.0,2025-10-30 15:30:00.127 +0800,2025-10-31 15:29:11.957 +0800,2025-10-31 15:29:11.957 +0800
1899,1010.8,26.2,79,2.4,東南東,0.0,2025-10-30 16:30:00.351 +0800,2025-10-31 16:29:12.208 +0800,2025-10-31 16:29:12.208 +0800
1900,1011.3,25.9,78,2.8,東南,0.0,2025-10-30 17:30:00.139 +0800,2025-10-31 17:29:12.001 +0800,2025-10-31 17:29:12.001 +0800
1901,1011.2,25.1,82,2.2,東南,0.0,2025-10-30 18:30:00.133 +0800,2025-10-31 18:29:11.963 +0800,2025-10-31 18:29:11.963 +0800
1902,1011.7,24.3,88,0.6,東,0.0,2025-10-30 19:30:00.140 +0800,2025-10-31 19:29:11.974 +0800,2025-10-31 19:29:11.974 +0800
1903,1012.3,23.8,92,0.4,南南東,0.0,2025-10-30 20:30:00.143 +0800,2025-10-31 20:29:11.975 +0800,2025-10-31 20:29:11.975 +0800
1904,1012.2,23.0,94,0.3,東南東,0.0,2025-10-30 21:30:00.150 +0800,2025-10-31 21:29:11.988 +0800,2025-10-31 21:29:11.988 +0800
1905,1012.4,23.4,93,0.4,東南東,0.0,2025-10-30 22:30:00.131 +0800,2025-10-31 22:29:11.969 +0800,2025-10-31 22:29:11.969 +0800
1906,1012.1,23.4,94,0.3,南南東,0.0,2025-10-30 23:30:01.185 +0800,2025-10-31 23:29:13.072 +0800,2025-10-31 23:29:13.072 +0800
1907,1012.9,22.8,84,1.5,東南,0.0,2025-10-31 12:30:00.129 +0800,2025-11-01 12:29:12.558 +0800,2025-11-01 12:29:12.558 +0800
1908,1012.4,22.6,86,1.0,南南東,0.0,2025-10-31 13:30:00.140 +0800,2025-11-01 13:29:12.004 +0800,2025-11-01 13:29:12.004 +0800
1909,1012.3,22.5,85,0.8,東南,0.0,2025-10-31 14:30:00.135 +0800,2025-11-01 14:29:11.999 +0800,2025-11-01 14:29:11.999 +0800
1910,1012.8,22.3,86,0.9,東,0.0,2025-10-31 15:30:00.142 +0800,2025-11-01 15:29:11.994 +0800,2025-11-01 15:29:11.994 +0800
1911,1013.5,22.1,85,1.2,東南,0.0,2025-10-31 16:30:00.127 +0800,2025-11-01 16:29:11.956 +0800,2025-11-01 16:29:11.956 +0800
1912,1014.2,22.2,83,1.2,東,0.0,2025-10-31 17:30:00.128 +0800,2025-11-01 17:29:11.981 +0800,2025-11-01 17:29:11.981 +0800
1913,1015.0,21.7,90,1.0,西南,0.1,2025-10-31 18:30:00.145 +0800,2025-11-01 18:29:11.983 +0800,2025-11-01 18:29:11.983 +0800
1914,1015.5,21.2,92,0.3,東南,0.0,2025-10-31 19:30:00.131 +0800,2025-11-01 19:29:11.964 +0800,2025-11-01 19:29:11.964 +0800
1915,1015.7,21.5,89,1.1,南南東,0.1,2025-10-31 20:30:00.169 +0800,2025-11-01 20:29:11.998 +0800,2025-11-01 20:29:11.998 +0800
1916,1015.5,21.5,90,0.4,西,0.1,2025-10-31 21:30:00.143 +0800,2025-11-01 21:29:11.979 +0800,2025-11-01 21:29:11.979 +0800
1917,1015.5,21.4,93,0.2,靜風,0.0,2025-10-31 22:30:00.168 +0800,2025-11-01 22:29:12.027 +0800,2025-11-01 22:29:12.027 +0800
1918,1015.3,21.6,89,0.3,東南東,0.0,2025-10-31 23:30:00.127 +0800,2025-11-01 23:29:11.988 +0800,2025-11-01 23:29:11.988 +0800
1919,1014.4,21.6,90,1.0,東南東,0.1,2025-11-01 12:30:00.133 +0800,2025-11-02 12:29:11.988 +0800,2025-11-02 12:29:11.988 +0800
1920,1013.9,21.1,90,2.5,南南東,0.1,2025-11-01 13:30:00.145 +0800,2025-11-02 13:29:12.005 +0800,2025-11-02 13:29:12.005 +0800
1921,1013.9,21.3,86,1.9,東南,0.0,2025-11-01 14:30:00.141 +0800,2025-11-02 14:29:12.003 +0800,2025-11-02 14:29:12.003 +0800
1922,1014.1,21.3,85,2.4,東南,0.0,2025-11-01 15:30:00.193 +0800,2025-11-02 15:29:12.028 +0800,2025-11-02 15:29:12.028 +0800
1923,1014.4,21.3,83,1.7,東南,0.0,2025-11-01 16:30:00.118 +0800,2025-11-02 16:29:11.946 +0800,2025-11-02 16:29:11.946 +0800
1924,1014.8,21.2,83,1.5,東南東,0.1,2025-11-01 17:30:00.141 +0800,2025-11-02 17:29:11.971 +0800,2025-11-02 17:29:11.971 +0800
1925,1015.4,21.5,80,2.7,東南,0.0,2025-11-01 18:30:00.138 +0800,2025-11-02 18:29:11.975 +0800,2025-11-02 18:29:11.975 +0800
1926,1015.9,21.7,79,2.2,東南,0.0,2025-11-01 19:30:00.129 +0800,2025-11-02 19:29:11.991 +0800,2025-11-02 19:29:11.991 +0800
1927,1016.2,20.7,89,2.3,南南東,0.5,2025-11-01 20:30:00.139 +0800,2025-11-02 20:29:12.001 +0800,2025-11-02 20:29:12.001 +0800
1928,1016.3,20.1,95,1.0,東南東,0.1,2025-11-01 21:30:00.153 +0800,2025-11-02 21:29:12.022 +0800,2025-11-02 21:29:12.022 +0800
1929,1016.6,19.9,96,0.9,東南東,1.0,2025-11-01 22:30:00.159 +0800,2025-11-02 22:29:12.019 +0800,2025-11-02 22:29:12.019 +0800
1930,1016.1,19.8,97,1.4,東南東,2.0,2025-11-01 23:30:00.134 +0800,2025-11-02 23:29:11.993 +0800,2025-11-02 23:29:11.993 +0800
